Date,Date,Q (m3/s),T (C)
2023-08-09 16:52:00,2023-08-09 16:52:00,0.005826587,8.29
2023-08-09 17:02:00,2023-08-09 17:02:00,0.005826587,8.29
2023-08-09 17:12:00,2023-08-09 17:12:00,0.005826587,8.19
2023-08-09 17:22:00,2023-08-09 17:22:00,0.005826587,8.19
2023-08-09 17:32:00,2023-08-09 17:32:00,0.005826587,8.19
2023-08-09 17:42:00,2023-08-09 17:42:00,0.005826587,8.09
2023-08-09 17:52:00,2023-08-09 17:52:00,0.005826587,8.09
2023-08-09 18:02:00,2023-08-09 18:02:00,0.005826587,7.99
2023-08-09 18:12:00,2023-08-09 18:12:00,0.005826587,7.99
2023-08-09 18:22:00,2023-08-09 18:22:00,0.005826587,7.99
2023-08-09 18:32:00,2023-08-09 18:32:00,0.005826587,7.99
2023-08-09 18:42:00,2023-08-09 18:42:00,0.005826587,7.99
2023-08-09 18:52:00,2023-08-09 18:52:00,0.005826587,7.89
2023-08-09 19:02:00,2023-08-09 19:02:00,0.005826587,7.89
2023-08-09 19:12:00,2023-08-09 19:12:00,0.005826587,7.89
2023-08-09 19:22:00,2023-08-09 19:22:00,0.005826587,7.79
2023-08-09 19:32:00,2023-08-09 19:32:00,0.005826587,7.79
2023-08-09 19:42:00,2023-08-09 19:42:00,0.005826587,7.79
2023-08-09 19:52:00,2023-08-09 19:52:00,0.005826587,7.69
2023-08-09 20:02:00,2023-08-09 20:02:00,0.005826587,7.69
2023-08-09 20:12:00,2023-08-09 20:12:00,0.005826587,7.69
2023-08-09 20:22:00,2023-08-09 20:22:00,0.005826587,7.59
2023-08-09 20:32:00,2023-08-09 20:32:00,0.005826587,7.59
2023-08-09 20:42:00,2023-08-09 20:42:00,0.005826587,7.49
2023-08-09 20:52:00,2023-08-09 20:52:00,0.005826587,7.39
2023-08-09 21:02:00,2023-08-09 21:02:00,0.005826587,7.39
2023-08-09 21:12:00,2023-08-09 21:12:00,0.005826587,7.29
2023-08-09 21:22:00,2023-08-09 21:22:00,0.005826587,7.29
2023-08-09 21:32:00,2023-08-09 21:32:00,0.005826587,7.19
2023-08-09 21:42:00,2023-08-09 21:42:00,0.005826587,7.19
2023-08-09 21:52:00,2023-08-09 21:52:00,0.005826587,7.09
2023-08-09 22:02:00,2023-08-09 22:02:00,0.005826587,7.09
2023-08-09 22:12:00,2023-08-09 22:12:00,0.005826587,6.99
2023-08-09 22:22:00,2023-08-09 22:22:00,0.005826587,6.99
2023-08-09 22:32:00,2023-08-09 22:32:00,0.005821202,6.89
2023-08-09 22:42:00,2023-08-09 22:42:00,0.005821202,6.89
2023-08-09 22:52:00,2023-08-09 22:52:00,0.005821202,6.89
2023-08-09 23:02:00,2023-08-09 23:02:00,0.005821202,6.79
2023-08-09 23:12:00,2023-08-09 23:12:00,0.006772058,6.79
2023-08-09 23:22:00,2023-08-09 23:22:00,0.006772058,6.79
2023-08-09 23:32:00,2023-08-09 23:32:00,0.005821202,6.68
2023-08-09 23:42:00,2023-08-09 23:42:00,0.005821202,6.68
2023-08-09 23:52:00,2023-08-09 23:52:00,0.006772058,6.68
2023-08-10 00:02:00,2023-08-10 00:02:00,0.006772058,6.68
2023-08-10 00:12:00,2023-08-10 00:12:00,0.006772058,6.58
2023-08-10 00:22:00,2023-08-10 00:22:00,0.006772058,6.58
2023-08-10 00:32:00,2023-08-10 00:32:00,0.006772058,6.58
2023-08-10 00:42:00,2023-08-10 00:42:00,0.006772058,6.58
2023-08-10 00:52:00,2023-08-10 00:52:00,0.006772058,6.48
2023-08-10 01:02:00,2023-08-10 01:02:00,0.006772058,6.48
2023-08-10 01:12:00,2023-08-10 01:12:00,0.006772058,6.48
2023-08-10 01:22:00,2023-08-10 01:22:00,0.006772058,6.48
2023-08-10 01:32:00,2023-08-10 01:32:00,0.006772058,6.48
2023-08-10 01:42:00,2023-08-10 01:42:00,0.006772058,6.48
2023-08-10 01:52:00,2023-08-10 01:52:00,0.006772058,6.48
2023-08-10 02:02:00,2023-08-10 02:02:00,0.006772058,6.38
2023-08-10 02:12:00,2023-08-10 02:12:00,0.006772058,6.38
2023-08-10 02:22:00,2023-08-10 02:22:00,0.006772058,6.38
2023-08-10 02:32:00,2023-08-10 02:32:00,0.006772058,6.38
2023-08-10 02:42:00,2023-08-10 02:42:00,0.006772058,6.38
2023-08-10 02:52:00,2023-08-10 02:52:00,0.006772058,6.38
2023-08-10 03:02:00,2023-08-10 03:02:00,0.006772058,6.38
2023-08-10 03:12:00,2023-08-10 03:12:00,0.006772058,6.38
2023-08-10 03:22:00,2023-08-10 03:22:00,0.006772058,6.38
2023-08-10 03:32:00,2023-08-10 03:32:00,0.006772058,6.28
2023-08-10 03:42:00,2023-08-10 03:42:00,0.006772058,6.28
2023-08-10 03:52:00,2023-08-10 03:52:00,0.006772058,6.28
2023-08-10 04:02:00,2023-08-10 04:02:00,0.005821202,6.28
2023-08-10 04:12:00,2023-08-10 04:12:00,0.006772058,6.28
2023-08-10 04:22:00,2023-08-10 04:22:00,0.006772058,6.28
2023-08-10 04:32:00,2023-08-10 04:32:00,0.006772058,6.28
2023-08-10 04:42:00,2023-08-10 04:42:00,0.006772058,6.28
2023-08-10 04:52:00,2023-08-10 04:52:00,0.006772058,6.28
2023-08-10 05:02:00,2023-08-10 05:02:00,0.006772058,6.28
2023-08-10 05:12:00,2023-08-10 05:12:00,0.006772058,6.28
2023-08-10 05:22:00,2023-08-10 05:22:00,0.006772058,6.28
2023-08-10 05:32:00,2023-08-10 05:32:00,0.006772058,6.28
2023-08-10 05:42:00,2023-08-10 05:42:00,0.006772058,6.28
2023-08-10 05:52:00,2023-08-10 05:52:00,0.006772058,6.28
2023-08-10 06:02:00,2023-08-10 06:02:00,0.006772058,6.28
2023-08-10 06:12:00,2023-08-10 06:12:00,0.006772058,6.28
2023-08-10 06:22:00,2023-08-10 06:22:00,0.006772058,6.28
2023-08-10 06:32:00,2023-08-10 06:32:00,0.006772058,6.28
2023-08-10 06:42:00,2023-08-10 06:42:00,0.006772058,6.28
2023-08-10 06:52:00,2023-08-10 06:52:00,0.006772058,6.28
2023-08-10 07:02:00,2023-08-10 07:02:00,0.006772058,6.28
2023-08-10 07:12:00,2023-08-10 07:12:00,0.006772058,6.28
2023-08-10 07:22:00,2023-08-10 07:22:00,0.006772058,6.28
2023-08-10 07:32:00,2023-08-10 07:32:00,0.006772058,6.28
2023-08-10 07:42:00,2023-08-10 07:42:00,0.006772058,6.28
2023-08-10 07:52:00,2023-08-10 07:52:00,0.006772058,6.28
2023-08-10 08:02:00,2023-08-10 08:02:00,0.006772058,6.28
2023-08-10 08:12:00,2023-08-10 08:12:00,0.006772058,6.38
2023-08-10 08:22:00,2023-08-10 08:22:00,0.006772058,6.38
2023-08-10 08:32:00,2023-08-10 08:32:00,0.006772058,6.38
2023-08-10 08:42:00,2023-08-10 08:42:00,0.006772058,6.48
2023-08-10 08:52:00,2023-08-10 08:52:00,0.006772058,6.48
2023-08-10 09:02:00,2023-08-10 09:02:00,0.006772058,6.58
2023-08-10 09:12:00,2023-08-10 09:12:00,0.006772058,6.58
2023-08-10 09:22:00,2023-08-10 09:22:00,0.006772058,6.68
2023-08-10 09:32:00,2023-08-10 09:32:00,0.006772058,6.79
2023-08-10 09:42:00,2023-08-10 09:42:00,0.006772058,6.79
2023-08-10 09:52:00,2023-08-10 09:52:00,0.005821202,6.89
2023-08-10 10:02:00,2023-08-10 10:02:00,0.006778113,6.99
2023-08-10 10:12:00,2023-08-10 10:12:00,0.005826587,7.09
2023-08-10 10:22:00,2023-08-10 10:22:00,0.006778113,7.19
2023-08-10 10:32:00,2023-08-10 10:32:00,0.005826587,7.29
2023-08-10 10:42:00,2023-08-10 10:42:00,0.005826587,7.39
2023-08-10 10:52:00,2023-08-10 10:52:00,0.005826587,7.39
2023-08-10 11:02:00,2023-08-10 11:02:00,0.005826587,7.49
2023-08-10 11:12:00,2023-08-10 11:12:00,0.005826587,7.49
2023-08-10 11:22:00,2023-08-10 11:22:00,0.005826587,7.59
2023-08-10 11:32:00,2023-08-10 11:32:00,0.005826587,7.69
2023-08-10 11:42:00,2023-08-10 11:42:00,0.005826587,7.69
2023-08-10 11:52:00,2023-08-10 11:52:00,0.005826587,7.69
2023-08-10 12:02:00,2023-08-10 12:02:00,0.005826587,7.79
2023-08-10 12:12:00,2023-08-10 12:12:00,0.005826587,7.79
2023-08-10 12:22:00,2023-08-10 12:22:00,0.005826587,7.79
2023-08-10 12:32:00,2023-08-10 12:32:00,0.005826587,7.89
2023-08-10 12:42:00,2023-08-10 12:42:00,0.005826587,7.89
2023-08-10 12:52:00,2023-08-10 12:52:00,0.005826587,7.99
2023-08-10 13:02:00,2023-08-10 13:02:00,0.005826587,8.09
2023-08-10 13:12:00,2023-08-10 13:12:00,0.005826587,8.09
2023-08-10 13:22:00,2023-08-10 13:22:00,0.005826587,8.09
2023-08-10 13:32:00,2023-08-10 13:32:00,0.005826587,8.09
2023-08-10 13:42:00,2023-08-10 13:42:00,0.005826587,8.19
2023-08-10 13:52:00,2023-08-10 13:52:00,0.005826587,8.19
2023-08-10 14:02:00,2023-08-10 14:02:00,0.005826587,8.19
2023-08-10 14:12:00,2023-08-10 14:12:00,0.005826587,8.29
2023-08-10 14:22:00,2023-08-10 14:22:00,0.005826587,8.29
2023-08-10 14:32:00,2023-08-10 14:32:00,0.005826587,8.39
2023-08-10 14:42:00,2023-08-10 14:42:00,0.005826587,8.39
2023-08-10 14:52:00,2023-08-10 14:52:00,0.004960062,8.39
2023-08-10 15:02:00,2023-08-10 15:02:00,0.004960062,8.49
2023-08-10 15:12:00,2023-08-10 15:12:00,0.005826587,8.49
2023-08-10 15:22:00,2023-08-10 15:22:00,0.005826587,8.49
2023-08-10 15:32:00,2023-08-10 15:32:00,0.004960062,8.49
2023-08-10 15:42:00,2023-08-10 15:42:00,0.005826587,8.49
2023-08-10 15:52:00,2023-08-10 15:52:00,0.005826587,8.49
2023-08-10 16:02:00,2023-08-10 16:02:00,0.005826587,8.39
2023-08-10 16:12:00,2023-08-10 16:12:00,0.005826587,8.39
2023-08-10 16:22:00,2023-08-10 16:22:00,0.004960062,8.39
2023-08-10 16:32:00,2023-08-10 16:32:00,0.005826587,8.39
2023-08-10 16:42:00,2023-08-10 16:42:00,0.005826587,8.39
2023-08-10 16:52:00,2023-08-10 16:52:00,0.005826587,8.29
2023-08-10 17:02:00,2023-08-10 17:02:00,0.004960062,8.29
2023-08-10 17:12:00,2023-08-10 17:12:00,0.004960062,8.29
2023-08-10 17:22:00,2023-08-10 17:22:00,0.005826587,8.19
2023-08-10 17:32:00,2023-08-10 17:32:00,0.005826587,8.19
2023-08-10 17:42:00,2023-08-10 17:42:00,0.005826587,8.19
2023-08-10 17:52:00,2023-08-10 17:52:00,0.005826587,8.09
2023-08-10 18:02:00,2023-08-10 18:02:00,0.005826587,8.09
2023-08-10 18:12:00,2023-08-10 18:12:00,0.005826587,8.09
2023-08-10 18:22:00,2023-08-10 18:22:00,0.005826587,7.99
2023-08-10 18:32:00,2023-08-10 18:32:00,0.005826587,7.99
2023-08-10 18:42:00,2023-08-10 18:42:00,0.004960062,7.99
2023-08-10 18:52:00,2023-08-10 18:52:00,0.005826587,7.99
2023-08-10 19:02:00,2023-08-10 19:02:00,0.005826587,7.89
2023-08-10 19:12:00,2023-08-10 19:12:00,0.005826587,7.89
2023-08-10 19:22:00,2023-08-10 19:22:00,0.005826587,7.89
2023-08-10 19:32:00,2023-08-10 19:32:00,0.005826587,7.79
2023-08-10 19:42:00,2023-08-10 19:42:00,0.005826587,7.79
2023-08-10 19:52:00,2023-08-10 19:52:00,0.005826587,7.79
2023-08-10 20:02:00,2023-08-10 20:02:00,0.005826587,7.79
2023-08-10 20:12:00,2023-08-10 20:12:00,0.005826587,7.69
2023-08-10 20:22:00,2023-08-10 20:22:00,0.005826587,7.69
2023-08-10 20:32:00,2023-08-10 20:32:00,0.005826587,7.59
2023-08-10 20:42:00,2023-08-10 20:42:00,0.005826587,7.59
2023-08-10 20:52:00,2023-08-10 20:52:00,0.005826587,7.59
2023-08-10 21:02:00,2023-08-10 21:02:00,0.005826587,7.49
2023-08-10 21:12:00,2023-08-10 21:12:00,0.005826587,7.49
2023-08-10 21:22:00,2023-08-10 21:22:00,0.005826587,7.49
2023-08-10 21:32:00,2023-08-10 21:32:00,0.005826587,7.49
2023-08-10 21:42:00,2023-08-10 21:42:00,0.005826587,7.49
2023-08-10 21:52:00,2023-08-10 21:52:00,0.005826587,7.49
2023-08-10 22:02:00,2023-08-10 22:02:00,0.005826587,7.39
2023-08-10 22:12:00,2023-08-10 22:12:00,0.005826587,7.39
2023-08-10 22:22:00,2023-08-10 22:22:00,0.005826587,7.39
2023-08-10 22:32:00,2023-08-10 22:32:00,0.005826587,7.39
2023-08-10 22:42:00,2023-08-10 22:42:00,0.005826587,7.39
2023-08-10 22:52:00,2023-08-10 22:52:00,0.005826587,7.39
2023-08-10 23:02:00,2023-08-10 23:02:00,0.005826587,7.39
2023-08-10 23:12:00,2023-08-10 23:12:00,0.005826587,7.29
2023-08-10 23:22:00,2023-08-10 23:22:00,0.005826587,7.29
2023-08-10 23:32:00,2023-08-10 23:32:00,0.005826587,7.29
2023-08-10 23:42:00,2023-08-10 23:42:00,0.005826587,7.29
2023-08-10 23:52:00,2023-08-10 23:52:00,0.005826587,7.29
2023-08-11 00:02:00,2023-08-11 00:02:00,0.005826587,7.19
2023-08-11 00:12:00,2023-08-11 00:12:00,0.005826587,7.19
2023-08-11 00:22:00,2023-08-11 00:22:00,0.005826587,7.19
2023-08-11 00:32:00,2023-08-11 00:32:00,0.005826587,7.19
2023-08-11 00:42:00,2023-08-11 00:42:00,0.005826587,7.09
2023-08-11 00:52:00,2023-08-11 00:52:00,0.005826587,7.09
2023-08-11 01:02:00,2023-08-11 01:02:00,0.005826587,7.09
2023-08-11 01:12:00,2023-08-11 01:12:00,0.005826587,6.99
2023-08-11 01:22:00,2023-08-11 01:22:00,0.005826587,6.99
2023-08-11 01:32:00,2023-08-11 01:32:00,0.005826587,6.99
2023-08-11 01:42:00,2023-08-11 01:42:00,0.005826587,6.99
2023-08-11 01:52:00,2023-08-11 01:52:00,0.005821202,6.89
2023-08-11 02:02:00,2023-08-11 02:02:00,0.005821202,6.89
2023-08-11 02:12:00,2023-08-11 02:12:00,0.005821202,6.89
2023-08-11 02:22:00,2023-08-11 02:22:00,0.005821202,6.79
2023-08-11 02:32:00,2023-08-11 02:32:00,0.005821202,6.79
2023-08-11 02:42:00,2023-08-11 02:42:00,0.005821202,6.79
2023-08-11 02:52:00,2023-08-11 02:52:00,0.005821202,6.68
2023-08-11 03:02:00,2023-08-11 03:02:00,0.005821202,6.68
2023-08-11 03:12:00,2023-08-11 03:12:00,0.006772058,6.68
2023-08-11 03:22:00,2023-08-11 03:22:00,0.005821202,6.68
2023-08-11 03:32:00,2023-08-11 03:32:00,0.005821202,6.68
2023-08-11 03:42:00,2023-08-11 03:42:00,0.006772058,6.58
2023-08-11 03:52:00,2023-08-11 03:52:00,0.005821202,6.58
2023-08-11 04:02:00,2023-08-11 04:02:00,0.005821202,6.58
2023-08-11 04:12:00,2023-08-11 04:12:00,0.005821202,6.58
2023-08-11 04:22:00,2023-08-11 04:22:00,0.005821202,6.58
2023-08-11 04:32:00,2023-08-11 04:32:00,0.005821202,6.58
2023-08-11 04:42:00,2023-08-11 04:42:00,0.005821202,6.58
2023-08-11 04:52:00,2023-08-11 04:52:00,0.005821202,6.58
2023-08-11 05:02:00,2023-08-11 05:02:00,0.005821202,6.48
2023-08-11 05:12:00,2023-08-11 05:12:00,0.005821202,6.48
2023-08-11 05:22:00,2023-08-11 05:22:00,0.005821202,6.48
2023-08-11 05:32:00,2023-08-11 05:32:00,0.005821202,6.48
2023-08-11 05:42:00,2023-08-11 05:42:00,0.006772058,6.48
2023-08-11 05:52:00,2023-08-11 05:52:00,0.005821202,6.38
2023-08-11 06:02:00,2023-08-11 06:02:00,0.006772058,6.38
2023-08-11 06:12:00,2023-08-11 06:12:00,0.006772058,6.38
2023-08-11 06:22:00,2023-08-11 06:22:00,0.006772058,6.38
2023-08-11 06:32:00,2023-08-11 06:32:00,0.006772058,6.38
2023-08-11 06:42:00,2023-08-11 06:42:00,0.006772058,6.38
2023-08-11 06:52:00,2023-08-11 06:52:00,0.006772058,6.38
2023-08-11 07:02:00,2023-08-11 07:02:00,0.006772058,6.28
2023-08-11 07:12:00,2023-08-11 07:12:00,0.006772058,6.28
2023-08-11 07:22:00,2023-08-11 07:22:00,0.006772058,6.38
2023-08-11 07:32:00,2023-08-11 07:32:00,0.006772058,6.38
2023-08-11 07:42:00,2023-08-11 07:42:00,0.006772058,6.38
2023-08-11 07:52:00,2023-08-11 07:52:00,0.006772058,6.38
2023-08-11 08:02:00,2023-08-11 08:02:00,0.006772058,6.38
2023-08-11 08:12:00,2023-08-11 08:12:00,0.005821202,6.38
2023-08-11 08:22:00,2023-08-11 08:22:00,0.005821202,6.38
2023-08-11 08:32:00,2023-08-11 08:32:00,0.005821202,6.48
2023-08-11 08:42:00,2023-08-11 08:42:00,0.006772058,6.48
2023-08-11 08:52:00,2023-08-11 08:52:00,0.006772058,6.58
2023-08-11 09:02:00,2023-08-11 09:02:00,0.005821202,6.58
2023-08-11 09:12:00,2023-08-11 09:12:00,0.005821202,6.68
2023-08-11 09:22:00,2023-08-11 09:22:00,0.006772058,6.79
2023-08-11 09:32:00,2023-08-11 09:32:00,0.006772058,6.79
2023-08-11 09:42:00,2023-08-11 09:42:00,0.006772058,6.89
2023-08-11 09:52:00,2023-08-11 09:52:00,0.005826587,6.99
2023-08-11 10:02:00,2023-08-11 10:02:00,0.006778113,7.09
2023-08-11 10:12:00,2023-08-11 10:12:00,0.005826587,7.19
2023-08-11 10:22:00,2023-08-11 10:22:00,0.005826587,7.19
2023-08-11 10:32:00,2023-08-11 10:32:00,0.005826587,7.29
2023-08-11 10:42:00,2023-08-11 10:42:00,0.005826587,7.29
2023-08-11 10:52:00,2023-08-11 10:52:00,0.005826587,7.39
2023-08-11 11:02:00,2023-08-11 11:02:00,0.005826587,7.49
2023-08-11 11:12:00,2023-08-11 11:12:00,0.005826587,7.49
2023-08-11 11:22:00,2023-08-11 11:22:00,0.005826587,7.59
2023-08-11 11:32:00,2023-08-11 11:32:00,0.005826587,7.69
2023-08-11 11:42:00,2023-08-11 11:42:00,0.005826587,7.79
2023-08-11 11:52:00,2023-08-11 11:52:00,0.005826587,7.89
2023-08-11 12:02:00,2023-08-11 12:02:00,0.005826587,7.89
2023-08-11 12:12:00,2023-08-11 12:12:00,0.005826587,7.99
2023-08-11 12:22:00,2023-08-11 12:22:00,0.005826587,7.99
2023-08-11 12:32:00,2023-08-11 12:32:00,0.005826587,8.09
2023-08-11 12:42:00,2023-08-11 12:42:00,0.005826587,8.09
2023-08-11 12:52:00,2023-08-11 12:52:00,0.005826587,8.19
2023-08-11 13:02:00,2023-08-11 13:02:00,0.005826587,8.19
2023-08-11 13:12:00,2023-08-11 13:12:00,0.005826587,8.19
2023-08-11 13:22:00,2023-08-11 13:22:00,0.005826587,8.29
2023-08-11 13:32:00,2023-08-11 13:32:00,0.005826587,8.29
2023-08-11 13:42:00,2023-08-11 13:42:00,0.005826587,8.29
2023-08-11 13:52:00,2023-08-11 13:52:00,0.005826587,8.29
2023-08-11 14:02:00,2023-08-11 14:02:00,0.005826587,8.39
2023-08-11 14:12:00,2023-08-11 14:12:00,0.005826587,8.39
2023-08-11 14:22:00,2023-08-11 14:22:00,0.005826587,8.39
2023-08-11 14:32:00,2023-08-11 14:32:00,0.005826587,8.39
2023-08-11 14:42:00,2023-08-11 14:42:00,0.005826587,8.49
2023-08-11 14:52:00,2023-08-11 14:52:00,0.005826587,8.49
2023-08-11 15:02:00,2023-08-11 15:02:00,0.005826587,8.49
2023-08-11 15:12:00,2023-08-11 15:12:00,0.005826587,8.49
2023-08-11 15:22:00,2023-08-11 15:22:00,0.005826587,8.49
2023-08-11 15:32:00,2023-08-11 15:32:00,0.005826587,8.49
2023-08-11 15:42:00,2023-08-11 15:42:00,0.005826587,8.59
2023-08-11 15:52:00,2023-08-11 15:52:00,0.004960062,8.59
2023-08-11 16:02:00,2023-08-11 16:02:00,0.005826587,8.49
2023-08-11 16:12:00,2023-08-11 16:12:00,0.005826587,8.59
2023-08-11 16:22:00,2023-08-11 16:22:00,0.004960062,8.49
2023-08-11 16:32:00,2023-08-11 16:32:00,0.004960062,8.49
2023-08-11 16:42:00,2023-08-11 16:42:00,0.004960062,8.49
2023-08-11 16:52:00,2023-08-11 16:52:00,0.004960062,8.49
2023-08-11 17:02:00,2023-08-11 17:02:00,0.004960062,8.39
2023-08-11 17:12:00,2023-08-11 17:12:00,0.004960062,8.39
2023-08-11 17:22:00,2023-08-11 17:22:00,0.004960062,8.39
2023-08-11 17:32:00,2023-08-11 17:32:00,0.005826587,8.29
2023-08-11 17:42:00,2023-08-11 17:42:00,0.004960062,8.29
2023-08-11 17:52:00,2023-08-11 17:52:00,0.005826587,8.29
2023-08-11 18:02:00,2023-08-11 18:02:00,0.004960062,8.19
2023-08-11 18:12:00,2023-08-11 18:12:00,0.005826587,8.19
2023-08-11 18:22:00,2023-08-11 18:22:00,0.004960062,8.19
2023-08-11 18:32:00,2023-08-11 18:32:00,0.004960062,8.09
2023-08-11 18:42:00,2023-08-11 18:42:00,0.005826587,8.09
2023-08-11 18:52:00,2023-08-11 18:52:00,0.005826587,8.09
2023-08-11 19:02:00,2023-08-11 19:02:00,0.005826587,8.09
2023-08-11 19:12:00,2023-08-11 19:12:00,0.004960062,7.99
2023-08-11 19:22:00,2023-08-11 19:22:00,0.004960062,7.99
2023-08-11 19:32:00,2023-08-11 19:32:00,0.005826587,7.99
2023-08-11 19:42:00,2023-08-11 19:42:00,0.005826587,7.89
2023-08-11 19:52:00,2023-08-11 19:52:00,0.005826587,7.89
2023-08-11 20:02:00,2023-08-11 20:02:00,0.005826587,7.89
2023-08-11 20:12:00,2023-08-11 20:12:00,0.005826587,7.79
2023-08-11 20:22:00,2023-08-11 20:22:00,0.005826587,7.79
2023-08-11 20:32:00,2023-08-11 20:32:00,0.005826587,7.69
2023-08-11 20:42:00,2023-08-11 20:42:00,0.005826587,7.69
2023-08-11 20:52:00,2023-08-11 20:52:00,0.005826587,7.59
2023-08-11 21:02:00,2023-08-11 21:02:00,0.005826587,7.59
2023-08-11 21:12:00,2023-08-11 21:12:00,0.005826587,7.49
2023-08-11 21:22:00,2023-08-11 21:22:00,0.005826587,7.49
2023-08-11 21:32:00,2023-08-11 21:32:00,0.005826587,7.49
2023-08-11 21:42:00,2023-08-11 21:42:00,0.005826587,7.39
2023-08-11 21:52:00,2023-08-11 21:52:00,0.005826587,7.39
2023-08-11 22:02:00,2023-08-11 22:02:00,0.005826587,7.39
2023-08-11 22:12:00,2023-08-11 22:12:00,0.005826587,7.39
2023-08-11 22:22:00,2023-08-11 22:22:00,0.005826587,7.39
2023-08-11 22:32:00,2023-08-11 22:32:00,0.005826587,7.29
2023-08-11 22:42:00,2023-08-11 22:42:00,0.005826587,7.29
2023-08-11 22:52:00,2023-08-11 22:52:00,0.005826587,7.29
2023-08-11 23:02:00,2023-08-11 23:02:00,0.005826587,7.29
2023-08-11 23:12:00,2023-08-11 23:12:00,0.005826587,7.29
2023-08-11 23:22:00,2023-08-11 23:22:00,0.005826587,7.29
2023-08-11 23:32:00,2023-08-11 23:32:00,0.005826587,7.29
2023-08-11 23:42:00,2023-08-11 23:42:00,0.005826587,7.29
2023-08-11 23:52:00,2023-08-11 23:52:00,0.005826587,7.19
2023-08-12 00:02:00,2023-08-12 00:02:00,0.005826587,7.19
2023-08-12 00:12:00,2023-08-12 00:12:00,0.005826587,7.19
2023-08-12 00:22:00,2023-08-12 00:22:00,0.005826587,7.19
2023-08-12 00:32:00,2023-08-12 00:32:00,0.005826587,7.19
2023-08-12 00:42:00,2023-08-12 00:42:00,0.005826587,7.19
2023-08-12 00:52:00,2023-08-12 00:52:00,0.005826587,7.19
2023-08-12 01:02:00,2023-08-12 01:02:00,0.005826587,7.19
2023-08-12 01:12:00,2023-08-12 01:12:00,0.005826587,7.19
2023-08-12 01:22:00,2023-08-12 01:22:00,0.005826587,7.19
2023-08-12 01:32:00,2023-08-12 01:32:00,0.005826587,7.19
2023-08-12 01:42:00,2023-08-12 01:42:00,0.005826587,7.09
2023-08-12 01:52:00,2023-08-12 01:52:00,0.005826587,7.09
2023-08-12 02:02:00,2023-08-12 02:02:00,0.005826587,7.09
2023-08-12 02:12:00,2023-08-12 02:12:00,0.005826587,7.09
2023-08-12 02:22:00,2023-08-12 02:22:00,0.005826587,7.09
2023-08-12 02:32:00,2023-08-12 02:32:00,0.005826587,7.09
2023-08-12 02:42:00,2023-08-12 02:42:00,0.005826587,7.09
2023-08-12 02:52:00,2023-08-12 02:52:00,0.005826587,7.09
2023-08-12 03:02:00,2023-08-12 03:02:00,0.005826587,7.09
2023-08-12 03:12:00,2023-08-12 03:12:00,0.005826587,7.09
2023-08-12 03:22:00,2023-08-12 03:22:00,0.005826587,7.09
2023-08-12 03:32:00,2023-08-12 03:32:00,0.005826587,7.09
2023-08-12 03:42:00,2023-08-12 03:42:00,0.005826587,7.09
2023-08-12 03:52:00,2023-08-12 03:52:00,0.005826587,7.09
2023-08-12 04:02:00,2023-08-12 04:02:00,0.005826587,7.09
2023-08-12 04:12:00,2023-08-12 04:12:00,0.005826587,7.09
2023-08-12 04:22:00,2023-08-12 04:22:00,0.005826587,7.09
2023-08-12 04:32:00,2023-08-12 04:32:00,0.005826587,7.09
2023-08-12 04:42:00,2023-08-12 04:42:00,0.005826587,7.09
2023-08-12 04:52:00,2023-08-12 04:52:00,0.005826587,7.09
2023-08-12 05:02:00,2023-08-12 05:02:00,0.005826587,7.09
2023-08-12 05:12:00,2023-08-12 05:12:00,0.005826587,7.09
2023-08-12 05:22:00,2023-08-12 05:22:00,0.005826587,7.09
2023-08-12 05:32:00,2023-08-12 05:32:00,0.005826587,7.09
2023-08-12 05:42:00,2023-08-12 05:42:00,0.005826587,7.09
2023-08-12 05:52:00,2023-08-12 05:52:00,0.005826587,7.09
2023-08-12 06:02:00,2023-08-12 06:02:00,0.005826587,7.09
2023-08-12 06:12:00,2023-08-12 06:12:00,0.005826587,7.09
2023-08-12 06:22:00,2023-08-12 06:22:00,0.005826587,7.09
2023-08-12 06:32:00,2023-08-12 06:32:00,0.005826587,7.09
2023-08-12 06:42:00,2023-08-12 06:42:00,0.005826587,6.99
2023-08-12 06:52:00,2023-08-12 06:52:00,0.005826587,6.99
2023-08-12 07:02:00,2023-08-12 07:02:00,0.005826587,6.99
2023-08-12 07:12:00,2023-08-12 07:12:00,0.005826587,6.99
2023-08-12 07:22:00,2023-08-12 07:22:00,0.005826587,6.99
2023-08-12 07:32:00,2023-08-12 07:32:00,0.005826587,6.99
2023-08-12 07:42:00,2023-08-12 07:42:00,0.005826587,6.99
2023-08-12 07:52:00,2023-08-12 07:52:00,0.005826587,6.99
2023-08-12 08:02:00,2023-08-12 08:02:00,0.005826587,6.99
2023-08-12 08:12:00,2023-08-12 08:12:00,0.005826587,6.99
2023-08-12 08:22:00,2023-08-12 08:22:00,0.005826587,7.09
2023-08-12 08:32:00,2023-08-12 08:32:00,0.005826587,7.09
2023-08-12 08:42:00,2023-08-12 08:42:00,0.005826587,7.09
2023-08-12 08:52:00,2023-08-12 08:52:00,0.005826587,7.09
2023-08-12 09:02:00,2023-08-12 09:02:00,0.005826587,7.09
2023-08-12 09:12:00,2023-08-12 09:12:00,0.005826587,7.09
2023-08-12 09:22:00,2023-08-12 09:22:00,0.005826587,7.09
